PROJ_NAME	PROJ_LOC	LOCA_ID	LOCA_TYPE	LOCA_FDEO	LOCA_GL	LOCA_NATE	LOCA_NATN	PROJ_ID	GEOL_TOP	GEOL_SUW	GEOL_TOP	GEOL_SUW	GEOL_SUW_LE	GEOL_SUW_BE	GEOL_SUW_HE	GEOL_SU	GEOL_SU	GEOL_SU_LE	GEOL_SU_BE	GEOL_SU_HE	GEOL_SU_LE	GEOL_SU_BE	GEOL_SU_HE	LOCA_ID	SCPT_DPTH	SCPT_RES	SCPT_FRES	SCPT_PWP2	SCPT_QT	SCPT_BDEN	SCPT_CPO	SCPT_CPOD	SCPT_QNET	LOCA_ID	IVAN_DPTH	IVAN_TYPE	IVAN_IVAN	IVAN_IVAR	LOCA_ID	IDEN_DPTH	IDEN_MC	LOCA_ID	SPEC_DPTH	TRIT_CU	LOCA_ID	SPEC_DPTH	LLPL_LL	LLPL_PL	LLPL_PI
x	x	x	x	ft	ft	ft	ft	x	ft	pcf	m	kN/m3	kN/m3	kN/m3	kN/m3	psf	kPa	psf	psf	psf	kPa	kPa	kPa	x	m	MPa	MPa	kPa	MPa	pcf	kPa	kPa	kPa	x	x	x	ksf	ksf	x	ft	%	x	ft	kPa	x	ft	%	%	%
PROJ_NAME_x	PROJ_LOC_x	LOCA_ID_x	LOCA_TYPE_x	LOCA_FDEO_ft	LOCA_GL_ft	LOCA_NATE_ft	LOCA_NATN_ft	PROJ_ID_x	GEOL_TOP_ft	GEOL_SUW_pcf	GEOL_TOP_m	GEOL_SUW_kN/m3	GEOL_SUW_LE_kN/m3	GEOL_SUW_BE_kN/m3	GEOL_SUW_HE_kN/m3	GEOL_SU_psf	GEOL_SU_kPa	GEOL_SU_LE_psf	GEOL_SU_BE_psf	GEOL_SU_HE_psf	GEOL_SU_LE_kPa	GEOL_SU_BE_kPa	GEOL_SU_HE_kPa	LOCA_ID_x	SCPT_DPTH_m	SCPT_RES_MPa	SCPT_FRES_MPa	SCPT_PWP2_kPa	SCPT_QT_MPa	SCPT_BDEN_pcf	SCPT_CPO_kPa	SCPT_CPOD_kPa	SCPT_QNET_kPa	LOCA_ID_x	IVAN_DPTH_x	IVAN_TYPE_x	IVAN_IVAN_ksf	IVAN_IVAR_ksf	LOCA_ID_x	IDEN_DPTH_ft	IDEN_MC_%	LOCA_ID_x	SPEC_DPTH_ft	TRIT_CU_kPa	LOCA_ID_x	SPEC_DPTH_ft	LLPL_LL_%	LLPL_PL_%	LLPL_PI_%
																								CPT-74L	30.37	1.22			1.4			577.03	822.97																
																								CPT-74L	30.38	1.22			1.4			577.18	822.82																
																								CPT-74L	30.39	1.22			1.4			577.35	822.65																
																								CPT-74L	30.4	1.22			1.4			577.52	822.48																
																								CPT-74L	30.4	1.22			1.4			577.68	822.32																
																								CPT-74L	30.41	1.22			1.41			577.85	832.15																
																								CPT-74L	30.42	1.22			1.41			578	832																
																								CPT-74L	30.43	1.23			1.41			578.17	831.83																
																								CPT-74L	30.44	1.23			1.41			578.32	831.68																
																								CPT-74L	30.45	1.24			1.42			578.49	841.51																
																								CPT-74L	30.46	1.24			1.42			578.66	841.34																
																								CPT-74L	30.46	1.24			1.42			578.82	841.18																
																								CPT-74L	30.47	1.24			1.42			578.99	841.01																
																								CPT-74L	30.48	1.24			1.42			579.14	840.86																
																								CPT-74L	30.49	1.24			1.42			579.31	840.69																
																								CPT-74L	30.5	1.24			1.42			579.48	840.52																
																								CPT-74L	30.51	1.24			1.42			579.63	840.37																
																								CPT-74L	30.52	1.24			1.42			579.8	840.2																
																								CPT-74L	30.52	1.23			1.42			579.96	840.04																
																								CPT-74L	30.53	1.23			1.42			580.13	839.87																
																								CPT-74L	30.54	1.23			1.41			580.28	829.72																
																								CPT-74L	30.55	1.23			1.41			580.45	829.55																
																								CPT-74L	30.56	1.23			1.41			580.62	829.38																
																								CPT-74L	30.57	1.23			1.41			580.77	829.23																
																								CPT-74L	30.58	1.23			1.41			580.94	829.06																
																								CPT-74L	30.58	1.23			1.41			581.1	828.9																
																								CPT-74L	30.59	1.23			1.41			581.27	828.73																
																								CPT-74L	30.6	1.22			1.41			581.42	828.58																
																								CPT-74L	30.61	1.23			1.41			581.59	828.41																
																								CPT-74L	30.62	1.22			1.41			581.76	828.24																
																								CPT-74L	30.63	1.22			1.4			581.91	818.09																
																								CPT-74L	30.64	1.22			1.4			582.08	817.92																
																								CPT-74L	30.64	1.22			1.4			582.24	817.76																
																								CPT-74L	30.65	1.22			1.41			582.41	827.59																
																								CPT-74L	30.66	1.22			1.41			582.56	827.44																
																								CPT-74L	30.67	1.22			1.41			582.73	827.27																
																								CPT-74L	30.68	1.22			1.41			582.9	827.1																
																								CPT-74L	30.69	1.23			1.41			583.05	826.95																
																								CPT-74L	30.7	1.22			1.41			583.22	826.78																
																								CPT-74L	30.7	1.22			1.41			583.38	826.62																
																								CPT-74L	30.71	1.23			1.41			583.55	826.45																
																								CPT-74L	30.72	1.23			1.41			583.72	826.28																
																								CPT-74L	30.73	1.23			1.42			583.87	836.13																
																								CPT-74L	30.74	1.23			1.42			584.04	835.96																
																								CPT-74L	30.75	1.23			1.42			584.19	835.81																
																								CPT-74L	30.76	1.23			1.41			584.36	825.64																
																								CPT-74L	30.76	1.23			1.41			584.52	825.48																
																								CPT-74L	30.77	1.23			1.42			584.69	835.31																
																								CPT-74L	30.78	1.23			1.42			584.86	835.14																
																								CPT-74L	30.79	1.23			1.41			585.01	824.99																
																								CPT-74L	30.8	1.23			1.41			585.18	824.82																
																								CPT-74L	30.81	1.23			1.41			585.33	824.67																
																								CPT-74L	30.82	1.23			1.41			585.5	824.5																
																								CPT-74L	30.82	1.23			1.41			585.66	824.34																
																								CPT-74L	30.83	1.23			1.42			585.83	834.17																
																								CPT-74L	30.84	1.24			1.42			586	834																
																								CPT-74L	30.85	1.23			1.42			586.15	833.85																
																								CPT-74L	30.86	1.24			1.42			586.32	833.68																
																								CPT-74L	30.87	1.23			1.42			586.47	833.53																
																								CPT-74L	30.88	1.24			1.42			586.64	833.36																
																								CPT-74L	30.89	1.23			1.42			586.81	833.19																
																								CPT-74L	30.89	1.23			1.42			586.97	833.03																
																								CPT-74L	30.9	1.24			1.42			587.14	832.86																
																								CPT-74L	30.91	1.24			1.42			587.29	832.71																
																								CPT-74L	30.92	1.24			1.43			587.46	842.54																
																								CPT-74L	30.93	1.24			1.43			587.61	842.39																
																								CPT-74L	30.94	1.24			1.43			587.78	842.22																
																								CPT-74L	30.95	1.24			1.42			587.95	832.05																
																								CPT-74L	30.95	1.24			1.42			588.11	831.89																
																								CPT-74L	30.96	1.24			1.43			588.28	841.72																
																								CPT-74L	30.97	1.24			1.43			588.43	841.57																
																								CPT-74L	30.98	1.24			1.43			588.6	841.4																
																								CPT-74L	30.99	1.24			1.43			588.75	841.25																
																								CPT-74L	31	1.25			1.43			588.92	841.08																
																								CPT-74L	31	1.24			1.43			589.09	840.91																
																								CPT-74L	31.01	1.24			1.43			589.25	840.75																
																								CPT-74L	31.02	1.24			1.43			589.42	840.58																
																								CPT-74L	31.03	1.24			1.43			589.57	840.43																
																								CPT-74L	31.04	1.24			1.43			589.74	840.26																
																								CPT-74L	31.05	1.24			1.43			589.89	840.11																
																								CPT-74L	31.06	1.25			1.43			590.06	839.94																
																								CPT-74L	31.07	1.25			1.44			590.23	849.77																
																								CPT-74L	31.07	1.25			1.44			590.39	849.61																
																								CPT-74L	31.08	1.25			1.44			590.56	849.44																
																								CPT-74L	31.09	1.26			1.44			590.71	849.29																
																								CPT-74L	31.1	1.26			1.44			590.88	849.12																
																								CPT-74L	31.11	1.26			1.44			591.05	848.95																
																								CPT-74L	31.12	1.26			1.45			591.2	858.8																
																								CPT-74L	31.13	1.26			1.45			591.37	858.63																
																								CPT-74L	31.13	1.26			1.45			591.53	858.47																
																								CPT-74L	31.14	1.26			1.45			591.7	858.3																
																								CPT-74L	31.15	1.26			1.45			591.85	858.15																
																								CPT-74L	31.16	1.26			1.45			592.02	857.98																
																								CPT-74L	31.17	1.27			1.45			592.19	857.81																
																								CPT-74L	31.18	1.26			1.45			592.34	857.66																
																								CPT-74L	31.18	1.27			1.45			592.51	857.49																
																								CPT-74L	31.19	1.26			1.45			592.67	857.33																
																								CPT-74L	31.2	1.26			1.45			592.84	857.16																
																								CPT-74L	31.21	1.26			1.45			592.99	857.01																
																								CPT-74L	31.22	1.26			1.45			593.16	856.84																
																								CPT-74L	31.23	1.26			1.45			593.33	856.67																
																								CPT-74L	31.24	1.26			1.45			593.48	856.52																
																								CPT-74L	31.25	1.26			1.45			593.65	856.35																
																								CPT-74L	31.25	1.26			1.45			593.81	856.19																
																								CPT-74L	31.26	1.26			1.45			593.98	856.02																
																								CPT-74L	31.27	1.26			1.45			594.15	855.85																
																								CPT-74L	31.28	1.26			1.45			594.3	855.7																
																								CPT-74L	31.29	1.27			1.45			594.47	855.53																
																								CPT-74L	31.3	1.26			1.45			594.62	855.38																
																								CPT-74L	31.3	1.27			1.46			594.79	865.21																
																								CPT-74L	31.31	1.27			1.46			594.95	865.05																
																								CPT-74L	31.32	1.27			1.46			595.12	864.88																
																								CPT-74L	31.33	1.28			1.47			595.29	874.71																
																								CPT-74L	31.34	1.29			1.47			595.44	874.56																
																								CPT-74L	31.35	1.28			1.47			595.61	874.39																
																								CPT-74L	31.36	1.28			1.47			595.76	874.24																
																								CPT-74L	31.36	1.28			1.47			595.93	874.07																
																								CPT-74L	31.37	1.28			1.47			596.09	873.91																
																								CPT-74L	31.38	1.28			1.47			596.26	873.74																
																								CPT-74L	31.39	1.28			1.47			596.43	873.57																
																								CPT-74L	31.4	1.28			1.47			596.58	873.42																
